phase,seed,run_name,run_dir,batch_file,batch_name,batch_index,sample_index,timestep,pixel_count,sum_sq_error,sum_abs_error,target_volume_proxy,prediction_volume_proxy,volume_bias,relative_volume_bias,absolute_relative_volume_bias,target_wet_area,prediction_wet_area,target_dry_area,false_dry_count,false_wet_count,false_dry_rate,false_dry_volume_loss,false_wet_rate,false_wet_volume_excess,wet_area_contraction,peak_depth_target,peak_depth_prediction,peak_depth_underprediction,rmse,mae
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,7,16384,14.591116574777715,245.32116964732506,805.4528252715439,870.4571006298065,65.00427535826259,0.08070525463281786,0.08070525463281786,2238,2524,14146,27,313,0.01206434316353887,2.359742358326912,0.02212639615438993,20.804208412766457,0.0,1.8600984811782837,1.9477436542510986,0.0,0.029842437568059394,0.014973215920857243
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,8,16384,35.91567466148851,362.7904939193355,774.424769608266,1047.8987514227629,273.4739818144968,0.353131759916241,0.353131759916241,2176,2729,14208,12,565,0.005514705882352939,0.8697775714099407,0.03976632882882882,41.87071794271469,0.0,1.8354229927062988,2.067692518234253,0.0,0.04682006850473541,0.022142974482381318
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,9,16384,24.99442111575306,310.9332888486914,744.6048898874509,614.4343602433801,-130.17052964407083,-0.17481825785987826,0.17481825785987826,2105,2112,14279,104,111,0.049406175771971476,8.534294433891773,0.007773653617200083,6.788842529058456,0.0,1.8106625080108643,1.6719660758972168,0.13869643211364746,0.03905814125349909,0.018977861868206262
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,10,16384,12.827352477177815,238.18204455479315,716.2267967108272,774.8816707208753,58.65487401004805,0.08189427466189814,0.08189427466189814,2044,2319,14340,28,303,0.013698630136986295,2.203363712877035,0.02112970711297071,20.465612962841988,0.0,1.7859725952148438,1.8484835624694824,0.0,0.02798069803844022,0.014537478305346262
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,11,16384,24.508682161764515,306.18200914444776,689.953148800001,878.1192470639944,188.16609826399338,0.27272300820897827,0.27272300820897827,1985,2456,14399,20,491,0.010075566750629717,1.5357459597289562,0.03409959024932287,37.39348544925451,0.0,1.7611804008483887,1.9530670642852783,0.0,0.03867675329218942,0.018687866769070298
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,0,16384,31.273697612594017,376.85978593651635,571.2418095347975,809.6826991811395,238.44088964634193,0.41740797971444127,0.41740797971444127,1910,2993,14474,89,1172,0.04659685863874343,7.16671896725893,0.08097277877573579,111.27923576533794,0.0,1.5750272274017334,1.7303485870361328,0.0,0.04368975875763023,0.023001695918976828
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,1,16384,23.434025981337882,332.0313293989336,705.9010473572246,849.0786758810282,143.1776285238036,0.20282960205235065,0.20282960205235065,2324,3053,14060,175,904,0.07530120481927707,15.061514746397734,0.06429587482219061,79.7461406737566,0.0,1.6490885019302368,1.8395544290542603,0.0,0.037819299799672614,0.020265584069759132
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,2,16384,26.554687034675865,333.4043868285876,913.4460094497795,974.1780060753226,60.73199662554316,0.06648668448628445,0.06648668448628445,3022,3235,13362,345,558,0.11416280608868296,31.0593351572752,0.04176021553659631,49.179070584475994,0.0,1.7421061992645264,1.8935731649398804,0.0,0.04025878130707996,0.020349388844518285
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,3,16384,49.789292592811144,436.93966357252043,1261.0541898123727,996.0533250719309,-265.0008647404418,-0.210142329236359,0.210142329236359,3917,3241,12467,827,151,0.2111309675772274,82.3999805636704,0.01211197561562525,11.005335830152035,0.17258105693132494,1.8703197240829468,1.9165066480636597,0.0,0.05512619389164461,0.026668680637971218
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,4,16384,49.999660376659925,433.0209032223338,1373.0912769580445,1088.2977553531528,-284.7935216048918,-0.207410480558747,0.207410480558747,3963,3321,12421,735,93,0.18546555639666915,66.12068581581116,0.007487319861524836,7.4931351095438,0.16199848599545794,1.960453987121582,1.9610782861709595,0.0,0.05524252966271885,0.026429498487691272
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,5,16384,31.295340738187935,360.29549537983985,1390.7031212247712,1363.8341688662767,-26.868952358494425,-0.019320408467071913,0.019320408467071913,3867,3716,12517,372,221,0.09619860356865785,29.770034052431583,0.017655987856515138,14.39082033187151,0.03904835790018101,2.011106252670288,2.1089015007019043,0.0,0.04370487400567917,0.02199069185667968
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,6,16384,71.21650416167077,531.2368937116896,1385.2628734904517,975.6777131706476,-409.5851603198041,-0.29567323874621043,0.29567323874621043,3738,3112,12646,646,20,0.1728196896736222,58.270288828760386,0.0015815277558121142,1.2753612324595451,0.16746923488496518,2.048818588256836,1.8745331764221191,0.1742854118347168,0.06592958712965181,0.03242412681345762
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,7,16384,29.916040043157118,333.3622707595171,1338.021804418089,1168.8124867379665,-169.20931768012247,-0.12646230212497334,0.12646230212497334,3558,3330,12826,320,92,0.08993816750983696,24.733944967389107,0.007172929985966006,5.410791642963886,0.06408094435075884,2.0672407150268555,2.0242550373077393,0.04298567771911621,0.04273090425459484,0.020346818283661933
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,8,16384,34.08724841282369,427.5829592454858,1278.9890203032635,1579.3223434835672,300.33332318030375,0.23482087681182043,0.23482087681182043,3352,3869,13032,57,574,0.017004773269689733,4.338492169976234,0.04404542664211172,37.90597581118345,0.0,2.071625232696533,2.1998934745788574,0.0,0.045612723367600604,0.02609759272738561
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,9,16384,67.52608373840343,495.1685715335796,1226.8263477005864,862.606682986021,-364.2196647145654,-0.2968795587062619,0.2968795587062619,3208,2836,13176,389,17,0.1212593516209476,33.23997663706541,0.0012902246508803884,0.9427518919110298,0.11596009975062341,2.068880319595337,1.8277790546417236,0.24110126495361328,0.06419863761735164,0.030222691133641334
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,10,16384,15.550462179911536,242.45153216054013,1179.7700584432282,1187.4125050529838,7.642446609755552,0.006477911992308211,0.006477911992308211,3081,3193,13303,85,197,0.02758844530996429,6.12243827059865,0.014808689769224986,12.103241436183453,0.0,2.061140537261963,2.054722785949707,0.006417751312255859,0.030807870567610092,0.014798067148470467
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,11,16384,34.55412041896358,427.00749409971473,1136.4347371529775,1486.498537801206,350.0638006482286,0.30803687110552097,0.30803687110552097,2979,3632,13405,21,674,0.007049345417925477,1.5114966332912445,0.05027974636329727,47.34417840093374,0.0,2.0500402450561523,2.1886558532714844,0.0,0.04592402572567825,0.026062469122297042
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,0,16384,73.81889140604014,537.1930558897054,1385.2628734904517,965.4328013509512,-419.83007213950054,-0.3030688832955242,0.3030688832955242,3738,3052,12646,701,15,0.18753344034242905,64.78269730135798,0.0011861458168590858,0.9612261950969696,0.18352059925093628,2.048818588256836,1.9021440744400024,0.1466745138168335,0.0671233757432494,0.03278766210264315
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,1,16384,51.98533167772727,435.48749658094204,1338.021804418089,1027.2767225280404,-310.7450818900486,-0.23224216590789615,0.23224216590789615,3558,3137,12826,449,28,0.12619449128724,37.37254552170634,0.0021830656479026973,1.6425373777747154,0.11832490163012925,2.0672407150268555,1.975703239440918,0.0915374755859375,0.056328792297173906,0.026580047398739138
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,2,16384,34.906241482355284,350.6509194290555,1278.9890203032635,1067.7316016107798,-211.25741869248372,-0.16517531842641772,0.16517531842641772,3352,3142,13032,262,52,0.07816229116945106,21.123782116919756,0.003990178023327194,3.064837709069252,0.06264916467780428,2.071625232696533,1.9987778663635254,0.07284736633300781,0.04615742522038883,0.021402033656558562
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,3,16384,28.545097158500752,320.7539334060655,1226.8263477005864,1065.2683369070292,-161.5580107935573,-0.1316877576817304,0.1316877576817304,3208,3108,13176,199,99,0.062032418952618434,15.290025927126408,0.007513661202185791,6.012950696051121,0.0311720698254364,2.068880319595337,1.9875816106796265,0.08129870891571045,0.04174032181524868,0.019577266443241304
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,4,16384,19.257294026191726,262.1209778398999,1179.7700584432282,1121.6122242957354,-58.15783414749285,-0.0492959062075497,0.0492959062075497,3081,3160,13303,102,181,0.03310613437195715,7.575407072901726,0.01360595354431331,11.50724396854639,0.0,2.061140537261963,2.0194449424743652,0.041695594787597656,0.03428369801874943,0.01599859483886108
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,5,16384,28.17317557992068,360.32840582561636,1136.4347371529775,1397.6457863301039,261.21104917712637,0.2298513417774593,0.2298513417774593,2979,3514,13405,29,564,0.009734810339039944,2.1383456885814667,0.04207385303991047,40.165331304073334,0.0,2.0500402450561523,2.1623754501342773,0.0,0.041467507443529124,0.021992700550879905
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,6,16384,34.25049920323168,364.80581647886873,1094.9667675553292,888.2805285900831,-206.68623896524605,-0.18876028486846466,0.18876028486846466,2885,2780,13499,194,89,0.06724436741767763,15.523042373359203,0.006593080968960663,5.2916023805737495,0.0363951473136915,2.0355610847473145,1.8783771991729736,0.15718388557434082,0.045721817226677966,0.022265980009696578
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,7,16384,14.87442983250755,240.23844284831347,1055.650355152463,1102.0179273858666,46.367572233403735,0.043923228943267896,0.043923228943267896,2799,3024,13585,53,278,0.018935334047874234,3.8650608137249947,0.02046374677953625,18.157894022762775,0.0,2.019181728363037,2.0430335998535156,0.0,0.030130767480380575,0.014662990896503508
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,8,16384,78.43333731563348,623.0640993156312,1018.4734623937329,1598.5440812185407,580.0706188248078,0.5695490753990377,0.5695490753990377,2728,3798,13656,10,1080,0.003665689149560116,0.7985816970467567,0.07908611599297011,81.49798506498337,0.0,2.0011789798736572,2.232701301574707,0.0,0.06918952954218323,0.03802881465549507
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,9,16384,35.41771536101207,370.0387920799846,982.3736378357789,771.2109526842833,-211.16268515149568,-0.21495149810483313,0.21495149810483313,2647,2477,13737,210,40,0.0793350963354741,16.55813681706786,0.0029118439251656107,2.3686386346817017,0.06422364941443141,1.9813976287841797,1.810898780822754,0.17049884796142578,0.0464943630032437,0.022585375493163123
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,10,16384,17.1331042363306,261.6920670387296,947.2016579166193,1072.008701093495,124.8070431768756,0.13176396191217607,0.13176396191217607,2562,2865,13822,33,336,0.012880562060889925,2.4703597724437714,0.024309072493126894,21.903744623064995,0.0,1.9606952667236328,2.012410879135132,0.0,0.03233762041511365,0.015972416201094335
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,11,16384,92.81213210216833,666.710550275991,912.5720732161099,1539.2748969867826,626.7028237706727,0.6867433731146625,0.6867433731146625,2491,3775,13893,9,1293,0.003613006824568445,0.7443353831768036,0.09306845173828546,103.36461683362722,0.0,1.9389314651489258,2.2038402557373047,0.0,0.07526488546959655,0.04069278260961859
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,0,16384,22.04110490808614,276.92280759885097,1094.9667675553292,995.6762119233608,-99.29055563196835,-0.09067905855594934,0.09067905855594934,2885,2915,13499,115,145,0.039861351819757355,8.134609002619982,0.010741536410104452,8.64046710729599,0.0,2.0355610847473145,1.9540138244628906,0.08154726028442383,0.03667808994464787,0.016902026830984556
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,1,16384,17.35235225453357,250.42571805594042,1055.650355152463,1075.132512487471,19.482157335008196,0.018455123175887586,0.018455123175887586,2799,3001,13585,62,264,0.02215076813147552,4.433617383241653,0.0194331983805668,16.982340767979622,0.0,2.019181728363037,2.030979871749878,0.0,0.03254387086934338,0.01528477283056277
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,2,16384,19.155966368770372,267.0145894567219,1018.4734623937329,968.8516146615148,-49.62184773221816,-0.04872178762084891,0.04872178762084891,2728,2838,13656,83,193,0.030425219941348964,6.333403177559376,0.014132981839484474,12.200740218162537,0.0,2.0011789798736572,1.9411877393722534,0.05999124050140381,0.034193382407092236,0.016297277188520625
