row,col,observation_count,low_margin_count,false_dry_count,deep_underprediction_count,boundary_count,high_risk_case_count,low_margin_fraction,false_dry_fraction,deep_underprediction_fraction,boundary_fraction,high_risk_case_fraction
13,33,1368,3,0,176,525,0,0.0021929824561403508,0.0,0.1286549707602339,0.38377192982456143,0.0
13,34,1368,263,115,73,723,0,0.1922514619883041,0.08406432748538012,0.0533625730994152,0.5285087719298246,0.0
13,35,1368,12,0,19,696,0,0.008771929824561403,0.0,0.013888888888888888,0.5087719298245614,0.0
13,36,1368,318,70,35,837,0,0.2324561403508772,0.05116959064327485,0.025584795321637425,0.6118421052631579,0.0
13,37,1368,120,1,121,825,0,0.08771929824561403,0.0007309941520467836,0.08845029239766082,0.6030701754385965,0.0
13,38,1368,45,9,196,207,0,0.03289473684210526,0.006578947368421052,0.14327485380116958,0.1513157894736842,0.0
13,39,1368,165,23,3,423,0,0.1206140350877193,0.016812865497076022,0.0021929824561403508,0.3092105263157895,0.0
13,40,1368,41,0,0,405,0,0.029970760233918127,0.0,0.0,0.29605263157894735,0.0
13,41,1368,39,3,0,432,0,0.02850877192982456,0.0021929824561403508,0.0,0.3157894736842105,0.0
13,42,1368,28,0,220,123,0,0.02046783625730994,0.0,0.1608187134502924,0.08991228070175439,0.0
13,43,1368,15,0,169,0,0,0.010964912280701754,0.0,0.12353801169590643,0.0,0.0
13,44,1368,4,0,135,21,0,0.0029239766081871343,0.0,0.09868421052631579,0.015350877192982455,0.0
13,45,1368,0,0,31,57,0,0.0,0.0,0.02266081871345029,0.041666666666666664,0.0
13,46,1368,6,0,66,57,0,0.0043859649122807015,0.0,0.04824561403508772,0.041666666666666664,0.0
13,47,1368,11,0,103,57,0,0.00804093567251462,0.0,0.07529239766081872,0.041666666666666664,0.0
13,48,1368,0,0,99,39,0,0.0,0.0,0.07236842105263158,0.02850877192982456,0.0
13,49,1368,1,0,106,3,0,0.0007309941520467836,0.0,0.07748538011695906,0.0021929824561403508,0.0
13,50,1368,7,0,129,0,0,0.005116959064327485,0.0,0.09429824561403509,0.0,0.0
13,51,1368,0,0,88,0,0,0.0,0.0,0.06432748538011696,0.0,0.0
13,52,1368,0,0,290,0,0,0.0,0.0,0.21198830409356725,0.0,0.0
13,53,1368,0,0,224,0,0,0.0,0.0,0.16374269005847952,0.0,0.0
13,54,1368,6,0,69,96,0,0.0043859649122807015,0.0,0.05043859649122807,0.07017543859649122,0.0
13,55,1368,3,0,123,96,0,0.0021929824561403508,0.0,0.08991228070175439,0.07017543859649122,0.0
13,56,1368,0,0,59,96,0,0.0,0.0,0.04312865497076023,0.07017543859649122,0.0
13,57,1368,12,0,111,0,0,0.008771929824561403,0.0,0.08114035087719298,0.0,0.0
13,58,1368,1,0,70,0,0,0.0007309941520467836,0.0,0.05116959064327485,0.0,0.0
13,59,1368,0,0,129,0,0,0.0,0.0,0.09429824561403509,0.0,0.0
13,60,1368,0,0,96,0,0,0.0,0.0,0.07017543859649122,0.0,0.0
13,61,1368,1,0,61,18,0,0.0007309941520467836,0.0,0.0445906432748538,0.013157894736842105,0.0
13,62,1368,1,0,87,18,0,0.0007309941520467836,0.0,0.06359649122807018,0.013157894736842105,0.0
13,63,1368,14,0,118,123,0,0.01023391812865497,0.0,0.08625730994152046,0.08991228070175439,0.0
13,64,1368,6,0,124,189,0,0.0043859649122807015,0.0,0.09064327485380116,0.13815789473684212,0.0
13,65,1368,204,29,20,432,0,0.14912280701754385,0.021198830409356724,0.014619883040935672,0.3157894736842105,0.0
13,66,1368,84,0,0,432,0,0.06140350877192982,0.0,0.0,0.3157894736842105,0.0
13,67,1368,5,0,0,201,0,0.003654970760233918,0.0,0.0,0.14692982456140352,0.0
13,68,1368,65,0,0,0,0,0.04751461988304093,0.0,0.0,0.0,0.0
13,69,1368,28,0,0,0,1,0.02046783625730994,0.0,0.0,0.0,0.0007309941520467836
13,70,1368,3,0,0,0,0,0.0021929824561403508,0.0,0.0,0.0,0.0
13,71,1368,6,0,0,0,0,0.0043859649122807015,0.0,0.0,0.0,0.0
13,72,1368,9,0,0,0,0,0.006578947368421052,0.0,0.0,0.0,0.0
13,73,1368,11,0,0,0,0,0.00804093567251462,0.0,0.0,0.0,0.0
13,74,1368,13,0,0,0,0,0.009502923976608187,0.0,0.0,0.0,0.0
13,75,1368,10,0,0,495,0,0.007309941520467836,0.0,0.0,0.3618421052631579,0.0
13,76,1368,101,0,0,990,31,0.07383040935672515,0.0,0.0,0.7236842105263158,0.02266081871345029
13,77,1368,511,210,7,1017,125,0.37353801169590645,0.15350877192982457,0.005116959064327485,0.743421052631579,0.09137426900584796
13,78,1368,283,135,63,912,89,0.20687134502923976,0.09868421052631579,0.046052631578947366,0.6666666666666666,0.06505847953216375
13,79,1368,578,188,2,696,113,0.42251461988304095,0.13742690058479531,0.0014619883040935672,0.5087719298245614,0.08260233918128655
13,80,1368,245,100,2,681,0,0.179093567251462,0.07309941520467836,0.0014619883040935672,0.49780701754385964,0.0
13,81,1368,21,0,0,249,0,0.015350877192982455,0.0,0.0,0.18201754385964913,0.0
13,82,1368,2,0,0,126,0,0.0014619883040935672,0.0,0.0,0.09210526315789473,0.0
13,83,1368,2,0,0,0,0,0.0014619883040935672,0.0,0.0,0.0,0.0
13,84,1368,4,0,0,0,0,0.0029239766081871343,0.0,0.0,0.0,0.0
13,85,1368,1,0,0,0,0,0.0007309941520467836,0.0,0.0,0.0,0.0
13,86,1368,16,0,0,0,0,0.011695906432748537,0.0,0.0,0.0,0.0
13,87,1368,10,0,0,0,0,0.007309941520467836,0.0,0.0,0.0,0.0
13,88,1368,30,0,0,36,0,0.021929824561403508,0.0,0.0,0.02631578947368421,0.0
13,89,1368,3,0,0,75,0,0.0021929824561403508,0.0,0.0,0.05482456140350877,0.0
13,90,1368,17,3,0,90,3,0.012426900584795321,0.0021929824561403508,0.0,0.06578947368421052,0.0021929824561403508
13,91,1368,182,39,1,117,25,0.13304093567251463,0.02850877192982456,0.0007309941520467836,0.08552631578947369,0.01827485380116959
13,92,1368,20,44,11,153,50,0.014619883040935672,0.03216374269005848,0.00804093567251462,0.1118421052631579,0.03654970760233918
13,93,1368,86,90,34,132,88,0.06286549707602339,0.06578947368421052,0.024853801169590642,0.09649122807017543,0.06432748538011696
13,94,1368,218,108,66,612,119,0.15935672514619884,0.07894736842105263,0.04824561403508772,0.4473684210526316,0.08698830409356725
13,95,1368,193,478,86,936,152,0.14108187134502925,0.34941520467836257,0.06286549707602339,0.6842105263157895,0.1111111111111111
13,96,1368,337,207,0,936,4,0.2463450292397661,0.1513157894736842,0.0,0.6842105263157895,0.0029239766081871343
13,97,1368,156,257,0,435,0,0.11403508771929824,0.1878654970760234,0.0,0.31798245614035087,0.0
13,98,1368,41,102,0,432,0,0.029970760233918127,0.07456140350877193,0.0,0.3157894736842105,0.0
13,99,1368,0,0,0,354,0,0.0,0.0,0.0,0.25877192982456143,0.0
13,100,1368,47,0,0,321,0,0.03435672514619883,0.0,0.0,0.23464912280701755,0.0
13,101,1368,292,140,252,330,0,0.2134502923976608,0.1023391812865497,0.18421052631578946,0.2412280701754386,0.0
13,102,1368,197,54,267,342,0,0.1440058479532164,0.039473684210526314,0.19517543859649122,0.25,0.0
13,103,1368,131,89,0,405,0,0.09576023391812866,0.06505847953216375,0.0,0.29605263157894735,0.0
13,104,1368,33,0,0,414,0,0.02412280701754386,0.0,0.0,0.3026315789473684,0.0
13,105,1368,47,0,0,417,0,0.03435672514619883,0.0,0.0,0.3048245614035088,0.0
13,106,1368,118,31,0,402,0,0.08625730994152046,0.02266081871345029,0.0,0.29385964912280704,0.0
13,107,1368,86,22,76,396,0,0.06286549707602339,0.01608187134502924,0.05555555555555555,0.2894736842105263,0.0
13,108,1368,44,12,93,450,0,0.03216374269005848,0.008771929824561403,0.06798245614035088,0.32894736842105265,0.0
13,109,1368,81,56,202,450,1,0.05921052631578947,0.04093567251461988,0.1476608187134503,0.32894736842105265,0.0007309941520467836
13,110,1368,23,0,216,450,2,0.016812865497076022,0.0,0.15789473684210525,0.32894736842105265,0.0014619883040935672
13,111,1368,29,0,122,303,0,0.021198830409356724,0.0,0.0891812865497076,0.22149122807017543,0.0
13,112,1368,48,46,76,246,0,0.03508771929824561,0.033625730994152045,0.05555555555555555,0.17982456140350878,0.0
13,113,1368,241,174,121,282,0,0.17616959064327486,0.12719298245614036,0.08845029239766082,0.20614035087719298,0.0
13,114,1368,117,73,158,549,0,0.08552631578947369,0.0533625730994152,0.1154970760233918,0.40131578947368424,0.0
13,115,1368,172,46,0,378,0,0.12573099415204678,0.033625730994152045,0.0,0.27631578947368424,0.0
13,116,1368,35,0,0,249,0,0.025584795321637425,0.0,0.0,0.18201754385964913,0.0
13,117,1368,0,0,0,36,0,0.0,0.0,0.0,0.02631578947368421,0.0
13,118,1368,9,3,0,36,0,0.006578947368421052,0.0021929824561403508,0.0,0.02631578947368421,0.0
13,119,1368,11,3,0,36,0,0.00804093567251462,0.0021929824561403508,0.0,0.02631578947368421,0.0
13,120,1368,147,0,0,33,0,0.1074561403508772,0.0,0.0,0.02412280701754386,0.0
13,121,1368,10,0,0,21,0,0.007309941520467836,0.0,0.0,0.015350877192982455,0.0
13,122,1368,11,12,4,129,0,0.00804093567251462,0.008771929824561403,0.0029239766081871343,0.09429824561403509,0.0
13,123,1368,53,117,36,519,92,0.03874269005847953,0.08552631578947369,0.02631578947368421,0.3793859649122807,0.06725146198830409
13,124,1368,347,307,104,519,135,0.2536549707602339,0.22441520467836257,0.07602339181286549,0.3793859649122807,0.09868421052631579
13,125,1368,30,0,0,504,15,0.021929824561403508,0.0,0.0,0.3684210526315789,0.010964912280701754
13,126,1368,12,0,0,0,6,0.008771929824561403,0.0,0.0,0.0,0.0043859649122807015
13,127,1368,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14,0,1368,11,0,0,0,0,0.00804093567251462,0.0,0.0,0.0,0.0
14,1,1368,30,0,0,432,0,0.021929824561403508,0.0,0.0,0.3157894736842105,0.0
14,2,1368,2,0,167,465,2,0.0014619883040935672,0.0,0.12207602339181287,0.3399122807017544,0.0014619883040935672
14,3,1368,2,0,151,36,0,0.0014619883040935672,0.0,0.11038011695906433,0.02631578947368421,0.0
14,4,1368,2,6,182,36,0,0.0014619883040935672,0.0043859649122807015,0.13304093567251463,0.02631578947368421,0.0
14,5,1368,0,6,218,465,0,0.0,0.0043859649122807015,0.15935672514619884,0.3399122807017544,0.0
14,6,1368,13,0,196,459,0,0.009502923976608187,0.0,0.14327485380116958,0.3355263157894737,0.0
14,7,1368,10,0,260,441,0,0.007309941520467836,0.0,0.19005847953216373,0.3223684210526316,0.0
14,8,1368,2,0,248,444,0,0.0014619883040935672,0.0,0.18128654970760233,0.32456140350877194,0.0
14,9,1368,2,0,245,447,0,0.0014619883040935672,0.0,0.179093567251462,0.3267543859649123,0.0
14,10,1368,1,0,58,27,0,0.0007309941520467836,0.0,0.04239766081871345,0.019736842105263157,0.0
14,11,1368,1,0,74,42,0,0.0007309941520467836,0.0,0.054093567251461985,0.03070175438596491,0.0
14,12,1368,8,9,119,48,0,0.005847953216374269,0.006578947368421052,0.08698830409356725,0.03508771929824561,0.0
14,13,1368,8,0,219,48,0,0.005847953216374269,0.0,0.1600877192982456,0.03508771929824561,0.0
14,14,1368,17,6,123,48,0,0.012426900584795321,0.0043859649122807015,0.08991228070175439,0.03508771929824561,0.0
14,15,1368,56,33,100,99,0,0.04093567251461988,0.02412280701754386,0.07309941520467836,0.07236842105263158,0.0
14,16,1368,191,65,134,177,0,0.13961988304093567,0.04751461988304093,0.097953216374269,0.12938596491228072,0.0
14,17,1368,264,147,99,201,0,0.19298245614035087,0.1074561403508772,0.07236842105263158,0.14692982456140352,0.0
14,18,1368,313,122,107,273,0,0.22880116959064328,0.0891812865497076,0.07821637426900585,0.19956140350877194,0.0
14,19,1368,288,80,217,321,0,0.21052631578947367,0.05847953216374269,0.15862573099415206,0.23464912280701755,0.0
14,20,1368,160,28,209,267,0,0.11695906432748537,0.02046783625730994,0.1527777777777778,0.19517543859649122,0.0
14,21,1368,110,0,62,339,0,0.0804093567251462,0.0,0.04532163742690058,0.24780701754385964,0.0
14,22,1368,91,3,138,483,0,0.06652046783625731,0.0021929824561403508,0.10087719298245613,0.3530701754385965,0.0
14,23,1368,17,0,295,612,0,0.012426900584795321,0.0,0.21564327485380116,0.4473684210526316,0.0
14,24,1368,26,0,147,528,0,0.019005847953216373,0.0,0.1074561403508772,0.38596491228070173,0.0
14,25,1368,22,0,150,699,0,0.01608187134502924,0.0,0.10964912280701754,0.5109649122807017,0.0
14,26,1368,109,3,63,708,0,0.07967836257309942,0.0021929824561403508,0.046052631578947366,0.5175438596491229,0.0
14,27,1368,87,7,86,843,1,0.06359649122807018,0.005116959064327485,0.06286549707602339,0.6162280701754386,0.0007309941520467836
14,28,1368,119,12,104,849,0,0.08698830409356725,0.008771929824561403,0.07602339181286549,0.6206140350877193,0.0
14,29,1368,273,46,93,717,1,0.19956140350877194,0.033625730994152045,0.06798245614035088,0.5241228070175439,0.0007309941520467836
14,30,1368,271,45,123,564,0,0.19809941520467836,0.03289473684210526,0.08991228070175439,0.41228070175438597,0.0
14,31,1368,140,9,109,486,0,0.1023391812865497,0.006578947368421052,0.07967836257309942,0.35526315789473684,0.0
14,32,1368,4,0,133,450,0,0.0029239766081871343,0.0,0.09722222222222222,0.32894736842105265,0.0
14,33,1368,0,0,149,585,0,0.0,0.0,0.10891812865497076,0.4276315789473684,0.0
14,34,1368,42,4,75,864,0,0.03070175438596491,0.0029239766081871343,0.05482456140350877,0.631578947368421,0.0
14,35,1368,397,80,32,864,0,0.2902046783625731,0.05847953216374269,0.023391812865497075,0.631578947368421,0.0
14,36,1368,468,105,43,864,0,0.34210526315789475,0.07675438596491228,0.031432748538011694,0.631578947368421,0.0
14,37,1368,16,0,66,615,0,0.011695906432748537,0.0,0.04824561403508772,0.44956140350877194,0.0
14,38,1368,10,2,172,216,0,0.007309941520467836,0.0014619883040935672,0.12573099415204678,0.15789473684210525,0.0
14,39,1368,42,3,16,432,0,0.03070175438596491,0.0021929824561403508,0.011695906432748537,0.3157894736842105,0.0
14,40,1368,69,11,29,432,0,0.05043859649122807,0.00804093567251462,0.021198830409356724,0.3157894736842105,0.0
14,41,1368,4,0,49,432,0,0.0029239766081871343,0.0,0.035818713450292396,0.3157894736842105,0.0
14,42,1368,2,0,158,99,1,0.0014619883040935672,0.0,0.1154970760233918,0.07236842105263158,0.0007309941520467836
14,43,1368,16,0,135,6,0,0.011695906432748537,0.0,0.09868421052631579,0.0043859649122807015,0.0
14,44,1368,0,0,136,36,0,0.0,0.0,0.09941520467836257,0.02631578947368421,0.0
14,45,1368,12,0,89,123,0,0.008771929824561403,0.0,0.06505847953216375,0.08991228070175439,0.0
14,46,1368,75,12,103,123,0,0.05482456140350877,0.008771929824561403,0.07529239766081872,0.08991228070175439,0.0
14,47,1368,43,2,117,123,0,0.031432748538011694,0.0014619883040935672,0.08552631578947369,0.08991228070175439,0.0
14,48,1368,0,0,95,123,0,0.0,0.0,0.06944444444444445,0.08991228070175439,0.0
14,49,1368,4,0,119,12,0,0.0029239766081871343,0.0,0.08698830409356725,0.008771929824561403,0.0
14,50,1368,0,0,128,0,0,0.0,0.0,0.0935672514619883,0.0,0.0
14,51,1368,0,0,44,0,0,0.0,0.0,0.03216374269005848,0.0,0.0
14,52,1368,1,0,51,0,0,0.0007309941520467836,0.0,0.03728070175438596,0.0,0.0
14,53,1368,1,0,179,0,0,0.0007309941520467836,0.0,0.13084795321637427,0.0,0.0
14,54,1368,0,0,67,0,0,0.0,0.0,0.0489766081871345,0.0,0.0
14,55,1368,0,0,160,0,0,0.0,0.0,0.11695906432748537,0.0,0.0
14,56,1368,0,0,119,0,0,0.0,0.0,0.08698830409356725,0.0,0.0
14,57,1368,0,0,41,0,0,0.0,0.0,0.029970760233918127,0.0,0.0
14,58,1368,0,0,78,0,0,0.0,0.0,0.05701754385964912,0.0,0.0
14,59,1368,0,0,62,0,0,0.0,0.0,0.04532163742690058,0.0,0.0
14,60,1368,0,0,157,0,0,0.0,0.0,0.11476608187134503,0.0,0.0
14,61,1368,0,0,89,18,0,0.0,0.0,0.06505847953216375,0.013157894736842105,0.0
14,62,1368,10,0,87,18,0,0.007309941520467836,0.0,0.06359649122807018,0.013157894736842105,0.0
14,63,1368,0,0,94,21,0,0.0,0.0,0.06871345029239766,0.015350877192982455,0.0
14,64,1368,1,0,141,108,0,0.0007309941520467836,0.0,0.10307017543859649,0.07894736842105263,0.0
14,65,1368,7,0,113,432,0,0.005116959064327485,0.0,0.08260233918128655,0.3157894736842105,0.0
14,66,1368,160,8,0,432,0,0.11695906432748537,0.005847953216374269,0.0,0.3157894736842105,0.0
14,67,1368,8,0,0,432,0,0.005847953216374269,0.0,0.0,0.3157894736842105,0.0
14,68,1368,0,0,0,375,0,0.0,0.0,0.0,0.2741228070175439,0.0
14,69,1368,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14,70,1368,16,0,0,0,0,0.011695906432748537,0.0,0.0,0.0,0.0
14,71,1368,8,0,0,0,0,0.005847953216374269,0.0,0.0,0.0,0.0
14,72,1368,5,0,0,0,0,0.003654970760233918,0.0,0.0,0.0,0.0
14,73,1368,16,0,0,0,0,0.011695906432748537,0.0,0.0,0.0,0.0
14,74,1368,10,0,0,3,0,0.007309941520467836,0.0,0.0,0.0021929824561403508,0.0
14,75,1368,8,0,0,9,1,0.005847953216374269,0.0,0.0,0.006578947368421052,0.0007309941520467836
14,76,1368,153,9,0,867,47,0.1118421052631579,0.006578947368421052,0.0,0.6337719298245614,0.03435672514619883
14,77,1368,401,95,2,903,94,0.29312865497076024,0.06944444444444445,0.0014619883040935672,0.6600877192982456,0.06871345029239766
14,78,1368,392,125,157,903,122,0.28654970760233917,0.09137426900584796,0.11476608187134503,0.6600877192982456,0.0891812865497076
14,79,1368,66,0,114,696,15,0.04824561403508772,0.0,0.08333333333333333,0.5087719298245614,0.010964912280701754
14,80,1368,186,40,36,693,2,0.13596491228070176,0.029239766081871343,0.02631578947368421,0.506578947368421,0.0014619883040935672
14,81,1368,139,102,9,393,0,0.10160818713450293,0.07456140350877193,0.006578947368421052,0.28728070175438597,0.0
14,82,1368,4,0,0,306,0,0.0029239766081871343,0.0,0.0,0.2236842105263158,0.0
14,83,1368,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14,84,1368,4,0,0,0,0,0.0029239766081871343,0.0,0.0,0.0,0.0
14,85,1368,13,0,0,0,0,0.009502923976608187,0.0,0.0,0.0,0.0
14,86,1368,21,0,0,0,0,0.015350877192982455,0.0,0.0,0.0,0.0
14,87,1368,14,0,0,0,0,0.01023391812865497,0.0,0.0,0.0,0.0
14,88,1368,70,0,0,36,0,0.05116959064327485,0.0,0.0,0.02631578947368421,0.0
14,89,1368,132,36,0,75,0,0.09649122807017543,0.02631578947368421,0.0,0.05482456140350877,0.0
14,90,1368,21,71,26,90,0,0.015350877192982455,0.051900584795321635,0.019005847953216373,0.06578947368421052,0.0
14,91,1368,8,69,17,117,7,0.005847953216374269,0.05043859649122807,0.012426900584795321,0.08552631578947369,0.005116959064327485
14,92,1368,10,54,2,159,24,0.007309941520467836,0.039473684210526314,0.0014619883040935672,0.1162280701754386,0.017543859649122806
14,93,1368,33,69,21,147,67,0.02412280701754386,0.05043859649122807,0.015350877192982455,0.1074561403508772,0.0489766081871345
14,94,1368,54,96,42,486,80,0.039473684210526314,0.07017543859649122,0.03070175438596491,0.35526315789473684,0.05847953216374269
14,95,1368,40,95,38,936,83,0.029239766081871343,0.06944444444444445,0.027777777777777776,0.6842105263157895,0.06067251461988304
14,96,1368,13,3,0,936,4,0.009502923976608187,0.0021929824561403508,0.0,0.6842105263157895,0.0029239766081871343
14,97,1368,67,0,0,435,0,0.0489766081871345,0.0,0.0,0.31798245614035087,0.0
14,98,1368,9,0,0,432,0,0.006578947368421052,0.0,0.0,0.3157894736842105,0.0
14,99,1368,9,0,0,423,0,0.006578947368421052,0.0,0.0,0.3092105263157895,0.0
14,100,1368,210,64,0,321,0,0.15350877192982457,0.04678362573099415,0.0,0.23464912280701755,0.0
14,101,1368,193,30,266,330,0,0.14108187134502925,0.021929824561403508,0.19444444444444445,0.2412280701754386,0.0
14,102,1368,141,28,230,345,0,0.10307017543859649,0.02046783625730994,0.16812865497076024,0.25219298245614036,0.0
14,103,1368,21,12,0,339,0,0.015350877192982455,0.008771929824561403,0.0,0.24780701754385964,0.0
14,104,1368,1,21,0,189,0,0.0007309941520467836,0.015350877192982455,0.0,0.13815789473684212,0.0
14,105,1368,0,6,0,255,0,0.0,0.0043859649122807015,0.0,0.18640350877192982,0.0
14,106,1368,0,0,0,432,0,0.0,0.0,0.0,0.3157894736842105,0.0
14,107,1368,69,0,0,405,0,0.05043859649122807,0.0,0.0,0.29605263157894735,0.0
14,108,1368,14,0,0,483,0,0.01023391812865497,0.0,0.0,0.3530701754385965,0.0
14,109,1368,49,39,2,483,0,0.035818713450292396,0.02850877192982456,0.0014619883040935672,0.3530701754385965,0.0
14,110,1368,119,84,0,498,0,0.08698830409356725,0.06140350877192982,0.0,0.36403508771929827,0.0
14,111,1368,39,10,92,465,0,0.02850877192982456,0.007309941520467836,0.06725146198830409,0.3399122807017544,0.0
14,112,1368,32,7,84,186,0,0.023391812865497075,0.005116959064327485,0.06140350877192982,0.13596491228070176,0.0
14,113,1368,68,24,147,555,0,0.049707602339181284,0.017543859649122806,0.1074561403508772,0.4057017543859649,0.0
14,114,1368,175,164,109,549,0,0.12792397660818713,0.11988304093567251,0.07967836257309942,0.40131578947368424,0.0
14,115,1368,97,0,0,378,0,0.07090643274853801,0.0,0.0,0.27631578947368424,0.0
14,116,1368,16,0,0,120,0,0.011695906432748537,0.0,0.0,0.08771929824561403,0.0
14,117,1368,1,0,0,18,0,0.0007309941520467836,0.0,0.0,0.013157894736842105,0.0
14,118,1368,19,0,0,84,0,0.013888888888888888,0.0,0.0,0.06140350877192982,0.0
14,119,1368,20,0,0,507,1,0.014619883040935672,0.0,0.0,0.3706140350877193,0.0007309941520467836
14,120,1368,97,0,0,507,40,0.07090643274853801,0.0,0.0,0.3706140350877193,0.029239766081871343
14,121,1368,34,0,0,783,13,0.024853801169590642,0.0,0.0,0.5723684210526315,0.009502923976608187
14,122,1368,45,3,0,393,5,0.03289473684210526,0.0021929824561403508,0.0,0.28728070175438597,0.003654970760233918
14,123,1368,34,114,98,786,99,0.024853801169590642,0.08333333333333333,0.07163742690058479,0.5745614035087719,0.07236842105263158
14,124,1368,100,131,105,519,115,0.07309941520467836,0.09576023391812866,0.07675438596491228,0.3793859649122807,0.08406432748538012
14,125,1368,0,0,0,507,0,0.0,0.0,0.0,0.3706140350877193,0.0
14,126,1368,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14,127,1368,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
15,0,1368,5,0,0,0,0,0.003654970760233918,0.0,0.0,0.0,0.0
15,1,1368,20,0,0,432,0,0.014619883040935672,0.0,0.0,0.3157894736842105,0.0
15,2,1368,2,0,239,432,1,0.0014619883040935672,0.0,0.17470760233918128,0.3157894736842105,0.0007309941520467836
15,3,1368,6,0,187,9,0,0.0043859649122807015,0.0,0.13669590643274854,0.006578947368421052,0.0
15,4,1368,5,0,0,9,0,0.003654970760233918,0.0,0.0,0.006578947368421052,0.0
15,5,1368,16,0,1,438,0,0.011695906432748537,0.0,0.0007309941520467836,0.3201754385964912,0.0
15,6,1368,41,0,0,438,0,0.029970760233918127,0.0,0.0,0.3201754385964912,0.0
15,7,1368,44,0,0,432,0,0.03216374269005848,0.0,0.0,0.3157894736842105,0.0
15,8,1368,109,0,0,432,0,0.07967836257309942,0.0,0.0,0.3157894736842105,0.0
15,9,1368,44,18,2,432,0,0.03216374269005848,0.013157894736842105,0.0014619883040935672,0.3157894736842105,0.0
15,10,1368,0,0,0,6,0,0.0,0.0,0.0,0.0043859649122807015,0.0
15,11,1368,0,0,42,9,0,0.0,0.0,0.03070175438596491,0.006578947368421052,0.0
15,12,1368,0,0,54,9,0,0.0,0.0,0.039473684210526314,0.006578947368421052,0.0
15,13,1368,1,0,97,9,0,0.0007309941520467836,0.0,0.07090643274853801,0.006578947368421052,0.0
15,14,1368,1,0,170,33,0,0.0007309941520467836,0.0,0.12426900584795321,0.02412280701754386,0.0
15,15,1368,34,24,56,99,0,0.024853801169590642,0.017543859649122806,0.04093567251461988,0.07236842105263158,0.0
15,16,1368,26,0,340,177,0,0.019005847953216373,0.0,0.24853801169590642,0.12938596491228072,0.0
15,17,1368,40,0,4,201,0,0.029239766081871343,0.0,0.0029239766081871343,0.14692982456140352,0.0
15,18,1368,18,0,187,279,0,0.013157894736842105,0.0,0.13669590643274854,0.20394736842105263,0.0
15,19,1368,199,154,235,540,0,0.14546783625730994,0.11257309941520467,0.17178362573099415,0.39473684210526316,0.0
15,20,1368,208,85,305,552,0,0.15204678362573099,0.062134502923976605,0.22295321637426901,0.40350877192982454,0.0
15,21,1368,293,56,202,606,1,0.2141812865497076,0.04093567251461988,0.1476608187134503,0.44298245614035087,0.0007309941520467836
15,22,1368,325,108,57,501,0,0.23757309941520469,0.07894736842105263,0.041666666666666664,0.36622807017543857,0.0
15,23,1368,87,0,124,864,0,0.06359649122807018,0.0,0.09064327485380116,0.631578947368421,0.0
15,24,1368,23,0,133,876,0,0.016812865497076022,0.0,0.09722222222222222,0.6403508771929824,0.0
15,25,1368,111,0,61,678,0,0.08114035087719298,0.0,0.0445906432748538,0.4956140350877193,0.0
15,26,1368,282,30,69,618,0,0.20614035087719298,0.021929824561403508,0.05043859649122807,0.4517543859649123,0.0
15,27,1368,191,55,127,441,0,0.13961988304093567,0.0402046783625731,0.09283625730994152,0.3223684210526316,0.0
15,28,1368,89,0,71,288,0,0.06505847953216375,0.0,0.051900584795321635,0.21052631578947367,0.0
15,29,1368,6,0,72,162,0,0.0043859649122807015,0.0,0.05263157894736842,0.11842105263157894,0.0
15,30,1368,24,0,84,300,2,0.017543859649122806,0.0,0.06140350877192982,0.21929824561403508,0.0014619883040935672
15,31,1368,54,0,45,423,0,0.039473684210526314,0.0,0.03289473684210526,0.3092105263157895,0.0
15,32,1368,212,26,51,435,0,0.15497076023391812,0.019005847953216373,0.03728070175438596,0.31798245614035087,0.0
15,33,1368,140,15,80,531,0,0.1023391812865497,0.010964912280701754,0.05847953216374269,0.3881578947368421,0.0
15,34,1368,165,42,90,627,0,0.1206140350877193,0.03070175438596491,0.06578947368421052,0.4583333333333333,0.0
15,35,1368,21,0,86,606,0,0.015350877192982455,0.0,0.06286549707602339,0.44298245614035087,0.0
15,36,1368,16,0,120,333,0,0.011695906432748537,0.0,0.08771929824561403,0.24342105263157895,0.0
15,37,1368,6,0,126,216,0,0.0043859649122807015,0.0,0.09210526315789473,0.15789473684210525,0.0
15,38,1368,5,0,138,108,0,0.003654970760233918,0.0,0.10087719298245613,0.07894736842105263,0.0
15,39,1368,25,0,160,108,0,0.01827485380116959,0.0,0.11695906432748537,0.07894736842105263,0.0
15,40,1368,0,0,154,108,0,0.0,0.0,0.11257309941520467,0.07894736842105263,0.0
15,41,1368,0,0,112,99,0,0.0,0.0,0.08187134502923976,0.07236842105263158,0.0
15,42,1368,0,0,93,27,0,0.0,0.0,0.06798245614035088,0.019736842105263157,0.0
15,43,1368,7,0,83,6,0,0.005116959064327485,0.0,0.06067251461988304,0.0043859649122807015,0.0
15,44,1368,0,0,71,36,0,0.0,0.0,0.051900584795321635,0.02631578947368421,0.0
15,45,1368,18,4,80,123,0,0.013157894736842105,0.0029239766081871343,0.05847953216374269,0.08991228070175439,0.0
